po_id,sku_id,supplier_id,po_date,is_weekend_po,quantity_ordered,total_value_inr,expected_delivery_date,actual_delivery_date,delivered_on_time,days_late,quantity_delivered,quality_status,payment_status
PO-010828,SKU-00416,SUP-0114,2024-03-11,0,3289,20396866.65,2024-03-20,2024-03-20,1,0,3020,Accepted,Overdue
PO-010829,SKU-00302,SUP-0125,2023-06-10,1,210,303557.32,2023-06-22,2023-06-24,0,2,189,Accepted,Paid
PO-010830,SKU-00087,SUP-0096,2024-03-13,0,1117,2491750.66,2024-03-22,2024-03-22,1,0,1035,Accepted,Paid
PO-010831,SKU-00319,SUP-0048,2024-10-09,0,38,38447.85,2024-11-04,2024-11-02,1,0,36,Accepted,Pending
PO-010832,SKU-00023,SUP-0116,2023-09-28,0,1764,4508988.66,2023-10-20,2023-10-19,1,0,1636,Partially Rejected,Paid
PO-010833,SKU-00330,SUP-0170,2024-08-12,0,3591,15430084.02,2024-08-26,2024-08-25,1,0,3249,Accepted,Pending
PO-010834,SKU-00343,SUP-0038,2024-03-01,0,1397,6481865.94,2024-03-08,2024-03-08,1,0,1393,Accepted,Paid
PO-010835,SKU-00039,SUP-0133,2024-10-14,0,203,383434.47,2024-10-25,2024-10-26,0,1,196,Accepted,Paid
PO-010836,SKU-00069,SUP-0196,2023-03-29,0,228,4341576.67,2023-04-14,2023-04-13,1,0,210,Partially Rejected,Paid
PO-010837,SKU-00398,SUP-0042,2023-02-07,0,73,249990.76,2023-02-23,2023-02-21,1,0,70,Accepted,Pending
PO-010838,SKU-00057,SUP-0048,2024-10-22,0,235,9008328.73,2024-11-17,2024-11-14,1,0,221,Accepted,Paid
PO-010839,SKU-00228,SUP-0001,2023-08-16,0,624,670518.16,2023-09-27,2023-09-30,0,3,621,Accepted,Paid
PO-010840,SKU-00274,SUP-0197,2024-01-27,1,176,185840.24,2024-02-06,2024-02-09,0,3,162,Accepted,Paid
PO-010841,SKU-00002,SUP-0056,2024-10-11,0,230,187732.79,2024-11-04,2024-11-05,0,1,208,Accepted,Paid
PO-010842,SKU-00211,SUP-0119,2023-07-28,0,875,2498431.5,2023-08-10,2023-08-10,1,0,851,Accepted,Paid
PO-010843,SKU-00212,SUP-0020,2023-09-20,0,2002,605140.24,2023-10-24,2023-10-29,0,5,1990,Accepted,Paid
PO-010844,SKU-00116,SUP-0094,2024-12-22,1,207,1411442.44,2025-01-11,2025-01-16,0,5,197,Accepted,Paid
PO-010845,SKU-00094,SUP-0144,2024-06-06,0,381,3055760.21,2024-06-30,2024-07-02,0,2,347,Partially Rejected,Paid
PO-010846,SKU-00342,SUP-0083,2024-09-07,1,1390,267913.6,2024-09-23,2024-09-27,0,4,1321,Accepted,Paid
PO-010847,SKU-00230,SUP-0150,2023-07-16,1,159,59809.15,2023-08-05,2023-08-09,0,4,143,Accepted,Paid
PO-010848,SKU-00355,SUP-0058,2024-01-30,0,4472,43420582.04,2024-03-05,2024-03-04,1,0,4150,Accepted,Overdue
PO-010849,SKU-00022,SUP-0083,2023-12-19,0,828,3256674.87,2024-01-04,2024-01-03,1,0,819,Accepted,Pending
PO-010850,SKU-00427,SUP-0065,2023-07-26,0,76,613656.87,2023-08-11,2023-08-13,0,2,72,Partially Rejected,Paid
PO-010851,SKU-00285,SUP-0020,2024-07-23,0,1601,26509.52,2024-08-26,2024-08-27,0,1,1486,Accepted,Paid
PO-010852,SKU-00280,SUP-0123,2023-03-14,0,820,1002697.0,2023-03-24,2023-03-23,1,0,757,Accepted,Paid
PO-010853,SKU-00148,SUP-0148,2024-06-02,1,64,751422.61,2024-06-14,2024-06-16,0,2,62,Partially Rejected,Paid
PO-010854,SKU-00366,SUP-0187,2024-01-18,0,69,5134.84,2024-02-03,2024-02-03,1,0,67,Accepted,Paid
PO-010855,SKU-00485,SUP-0025,2023-12-21,0,3965,23915105.8,2024-01-04,2024-01-03,1,0,3936,Accepted,Pending
PO-010856,SKU-00405,SUP-0071,2024-07-15,0,36,452.79,2024-07-22,2024-07-22,1,0,33,Accepted,Pending
PO-010857,SKU-00262,SUP-0110,2023-05-05,0,186,446915.37,2023-05-18,2023-05-16,1,0,183,Accepted,Paid
PO-010858,SKU-00244,SUP-0034,2023-10-01,1,93,1935.97,2023-10-14,2023-10-17,0,3,87,Accepted,Paid
PO-010859,SKU-00118,SUP-0109,2024-10-19,1,98,1294793.99,2024-11-20,2024-11-29,0,9,90,Accepted,Paid
PO-010860,SKU-00048,SUP-0170,2024-01-12,0,761,946947.62,2024-01-26,2024-01-25,1,0,749,Accepted,Paid
PO-010861,SKU-00155,SUP-0120,2023-07-09,1,272,2406848.63,2023-07-19,2023-07-23,0,4,271,Accepted,Paid
PO-010862,SKU-00151,SUP-0067,2024-10-29,0,743,245649.04,2024-11-25,2024-11-24,1,0,682,Accepted,Paid
PO-010863,SKU-00217,SUP-0195,2024-10-01,0,408,13867387.53,2024-10-16,2024-10-18,0,2,407,Accepted,Overdue
PO-010864,SKU-00153,SUP-0122,2024-12-01,1,42,605.58,2024-12-24,2024-12-30,0,6,40,Accepted,Pending
PO-010865,SKU-00450,SUP-0008,2024-11-03,1,1636,14643836.62,2024-11-11,2024-11-13,0,2,1524,Accepted,Paid
PO-010866,SKU-00111,SUP-0198,2024-03-06,0,308,14761927.27,2024-03-18,2024-03-17,1,0,294,Partially Rejected,Paid
PO-010867,SKU-00129,SUP-0003,2024-12-11,0,1169,2076328.33,2025-01-08,2025-01-05,1,0,1166,Accepted,Paid
PO-010868,SKU-00379,SUP-0003,2024-08-19,0,3913,251227.9,2024-09-16,2024-09-13,1,0,3754,Accepted,Paid
PO-010869,SKU-00451,SUP-0008,2024-04-28,1,86,2496326.75,2024-05-06,2024-05-08,0,2,85,Accepted,Paid
PO-010870,SKU-00238,SUP-0087,2023-09-14,0,374,26573.64,2023-10-04,2023-10-05,0,1,363,Accepted,Overdue
PO-010871,SKU-00033,SUP-0080,2023-05-09,0,113,2731890.2,2023-05-31,2023-05-30,1,0,103,Accepted,Paid
PO-010872,SKU-00168,SUP-0134,2024-02-02,0,2268,13242349.24,2024-03-08,2024-03-08,1,0,2117,Accepted,Paid
PO-010873,SKU-00291,SUP-0010,2023-08-25,0,1452,1223073.53,2023-09-09,2023-09-11,0,2,1377,Accepted,Paid
PO-010874,SKU-00322,SUP-0027,2024-11-01,0,73,34427.27,2024-11-21,2024-11-20,1,0,72,Accepted,Paid
PO-010875,SKU-00353,SUP-0141,2024-11-01,0,361,152359.6,2024-11-13,2024-11-15,0,2,354,Accepted,Paid
PO-010876,SKU-00124,SUP-0149,2024-11-15,0,1126,36785.11,2024-12-01,2024-11-29,1,0,1089,Accepted,Paid
PO-010877,SKU-00097,SUP-0172,2024-12-14,1,2804,17530484.66,2024-12-19,2024-12-20,0,1,2625,Accepted,Pending
PO-010878,SKU-00332,SUP-0158,2024-07-19,0,3666,2164924.36,2024-08-04,2024-08-04,1,0,3358,Accepted,Paid
PO-010879,SKU-00152,SUP-0121,2023-05-02,0,118,5413107.66,2023-05-09,2023-05-09,1,0,116,Accepted,Paid
PO-010880,SKU-00050,SUP-0086,2023-01-01,1,94,5217.17,2023-01-25,2023-01-30,0,5,84,Accepted,Paid
PO-010881,SKU-00458,SUP-0197,2024-09-10,0,1921,1027126.19,2024-09-20,2024-09-20,1,0,1837,Accepted,Paid
PO-010882,SKU-00282,SUP-0193,2024-10-24,0,2336,296813.67,2024-11-04,2024-11-03,1,0,2263,Accepted,Paid
PO-010883,SKU-00282,SUP-0193,2024-06-10,0,1457,185718.64,2024-06-21,2024-06-20,1,0,1441,Accepted,Paid
PO-010884,SKU-00390,SUP-0044,2024-03-02,1,381,16842890.09,2024-03-24,2024-03-30,0,6,350,Accepted,Pending
PO-010885,SKU-00050,SUP-0086,2023-11-02,0,89,5217.32,2023-11-26,2023-11-29,0,3,87,Accepted,Paid
PO-010886,SKU-00255,SUP-0045,2024-01-27,1,2740,53611.86,2024-02-14,2024-02-18,0,4,2587,Partially Rejected,Paid
PO-010887,SKU-00383,SUP-0184,2024-07-25,0,632,564268.13,2024-08-01,2024-08-01,1,0,605,Accepted,Pending
PO-010888,SKU-00471,SUP-0182,2023-09-10,1,240,1718509.97,2023-09-21,2023-09-24,0,3,223,Accepted,Pending
PO-010889,SKU-00216,SUP-0092,2024-01-18,0,45,98992.56,2024-02-06,2024-02-08,0,2,43,Accepted,Pending
PO-010890,SKU-00371,SUP-0063,2023-08-13,1,336,114085.42,2023-08-21,2023-08-23,0,2,333,Accepted,Pending
PO-010891,SKU-00122,SUP-0173,2024-01-28,1,177,1395522.46,2024-02-27,2024-03-04,0,6,168,Accepted,Paid
PO-010892,SKU-00383,SUP-0184,2024-07-07,1,826,745323.65,2024-07-14,2024-07-15,0,1,822,Accepted,Paid
PO-010893,SKU-00370,SUP-0074,2023-11-22,0,2057,16595351.38,2023-12-19,2023-12-22,0,3,1981,Accepted,Pending
PO-010894,SKU-00117,SUP-0023,2023-01-02,0,107,4220131.9,2023-01-21,2023-01-19,1,0,96,Accepted,Pending
PO-010895,SKU-00228,SUP-0001,2023-03-20,0,243,272771.81,2023-05-01,2023-04-30,1,0,220,Accepted,Paid
PO-010896,SKU-00067,SUP-0102,2024-02-11,1,3403,11181711.66,2024-02-21,2024-02-23,0,2,3152,Accepted,Pending
PO-010897,SKU-00011,SUP-0163,2024-09-07,1,68,62510.06,2024-09-17,2024-09-20,0,3,64,Accepted,Paid
PO-010898,SKU-00238,SUP-0087,2023-07-31,0,348,23185.04,2023-08-20,2023-08-20,1,0,330,Accepted,Paid
PO-010899,SKU-00122,SUP-0173,2024-02-20,0,54,417495.63,2024-03-21,2024-03-19,1,0,50,Accepted,Pending
PO-010900,SKU-00344,SUP-0065,2024-12-13,0,308,996302.45,2024-12-29,2024-12-31,0,2,277,Accepted,Paid
PO-010901,SKU-00168,SUP-0134,2023-12-25,0,1830,10354686.49,2024-01-29,2024-02-03,0,5,1688,Accepted,Pending
PO-010902,SKU-00433,SUP-0127,2024-06-24,0,1811,122971.13,2024-06-28,2024-06-28,1,0,1654,Accepted,Pending
PO-010903,SKU-00364,SUP-0082,2024-08-14,0,249,33769.18,2024-08-26,2024-08-25,1,0,234,Accepted,Paid
PO-010904,SKU-00445,SUP-0051,2024-04-25,0,429,13106666.29,2024-05-05,2024-05-07,0,2,386,Partially Rejected,Pending
PO-010905,SKU-00233,SUP-0055,2023-08-21,0,1534,200985.88,2023-09-11,2023-09-08,1,0,1519,Accepted,Pending
PO-010906,SKU-00198,SUP-0154,2024-03-15,0,450,19061.59,2024-03-24,2024-03-24,1,0,424,Accepted,Paid
PO-010907,SKU-00137,SUP-0097,2024-04-08,0,1139,1622841.97,2024-05-19,2024-05-24,0,5,1071,Accepted,Paid
PO-010908,SKU-00228,SUP-0001,2024-05-03,0,151,170604.38,2024-06-14,2024-06-09,1,0,148,Accepted,Paid
PO-010909,SKU-00132,SUP-0150,2023-10-17,0,949,256260.27,2023-11-06,2023-11-07,0,1,905,Accepted,Paid
PO-010910,SKU-00214,SUP-0090,2024-12-09,0,758,16409.0,2024-12-18,2024-12-18,1,0,697,Accepted,Paid
PO-010911,SKU-00011,SUP-0163,2024-07-07,1,59,55614.63,2024-07-17,2024-07-19,0,2,56,Accepted,Paid
PO-010912,SKU-00170,SUP-0130,2023-03-30,0,82,65868.13,2023-04-24,2023-04-24,1,0,78,Accepted,Overdue
PO-010913,SKU-00278,SUP-0142,2024-11-26,0,228,17330.9,2024-12-23,2024-12-21,1,0,223,Accepted,Paid
PO-010914,SKU-00033,SUP-0080,2024-05-31,0,383,9540947.85,2024-06-22,2024-06-21,1,0,378,Accepted,Paid
PO-010915,SKU-00074,SUP-0112,2023-03-25,1,4573,182294662.14,2023-03-30,2023-03-31,0,1,4207,Accepted,Paid
PO-010916,SKU-00153,SUP-0122,2024-04-12,0,228,3243.84,2024-05-05,2024-05-07,0,2,216,Accepted,Paid
PO-010917,SKU-00346,SUP-0127,2024-09-17,0,56,474854.25,2024-09-21,2024-09-21,1,0,51,Accepted,Paid
PO-010918,SKU-00261,SUP-0155,2024-06-02,1,41,594730.52,2024-06-10,2024-06-12,0,2,38,Accepted,Paid
PO-010919,SKU-00375,SUP-0084,2023-08-05,1,75,281160.56,2023-08-23,2023-08-27,0,4,70,Accepted,Paid
PO-010920,SKU-00386,SUP-0067,2024-07-17,0,1578,41300.45,2024-08-13,2024-08-09,1,0,1462,Accepted,Paid
PO-010921,SKU-00421,SUP-0085,2023-02-15,0,1638,630930.93,2023-03-01,2023-03-02,0,1,1553,Accepted,Pending
PO-010922,SKU-00341,SUP-0114,2023-12-30,1,416,4850879.45,2024-01-08,2024-01-10,0,2,401,Accepted,Paid
PO-010923,SKU-00375,SUP-0084,2024-09-24,0,175,656874.51,2024-10-12,2024-10-09,1,0,161,Accepted,Paid
PO-010924,SKU-00176,SUP-0175,2023-01-21,1,202,968872.58,2023-02-10,2023-02-13,0,3,198,Accepted,Pending
PO-010925,SKU-00043,SUP-0011,2024-09-25,0,1998,2368292.79,2024-10-18,2024-10-20,0,2,1869,Accepted,Paid
PO-010926,SKU-00353,SUP-0141,2023-11-11,1,72,30819.25,2023-11-23,2023-11-25,0,2,71,Accepted,Paid
PO-010927,SKU-00069,SUP-0196,2024-07-19,0,89,1738595.74,2024-08-04,2024-08-01,1,0,83,Partially Rejected,Paid
PO-010928,SKU-00471,SUP-0182,2024-05-09,0,129,929061.91,2024-05-20,2024-05-19,1,0,117,Partially Rejected,Paid
PO-010929,SKU-00444,SUP-0176,2023-02-25,1,330,895046.36,2023-03-13,2023-03-18,0,5,306,Accepted,Paid
PO-010930,SKU-00364,SUP-0082,2023-12-21,0,120,15730.72,2024-01-02,2023-12-31,1,0,108,Partially Rejected,Pending
PO-010931,SKU-00103,SUP-0055,2024-01-18,0,87,71059.79,2024-02-08,2024-02-06,1,0,79,Accepted,Paid
PO-010932,SKU-00160,SUP-0106,2023-02-11,1,232,407495.87,2023-03-01,2023-03-06,0,5,212,Accepted,Pending
PO-010933,SKU-00322,SUP-0027,2024-06-27,0,34,14880.58,2024-07-17,2024-07-14,1,0,31,Accepted,Paid
PO-010934,SKU-00226,SUP-0082,2024-09-17,0,32,90228.2,2024-09-29,2024-09-30,0,1,29,Partially Rejected,Paid
PO-010935,SKU-00276,SUP-0097,2023-07-02,1,167,629.66,2023-08-12,2023-08-22,0,10,160,Accepted,Paid
PO-010936,SKU-00134,SUP-0101,2024-06-07,0,785,33869254.32,2024-06-22,2024-06-22,1,0,735,Accepted,Paid
PO-010937,SKU-00216,SUP-0092,2023-07-04,0,63,139202.96,2023-07-23,2023-07-23,1,0,59,Accepted,Paid
PO-010938,SKU-00311,SUP-0111,2024-10-28,0,76,111550.89,2024-11-13,2024-11-14,0,1,75,Accepted,Paid
PO-010939,SKU-00481,SUP-0115,2023-10-13,0,749,99745.29,2023-10-24,2023-10-25,0,1,681,Accepted,Paid
PO-010940,SKU-00394,SUP-0109,2024-05-25,1,196,115303.87,2024-06-26,2024-07-02,0,6,191,Accepted,Paid
PO-010941,SKU-00244,SUP-0034,2023-02-14,0,181,3678.58,2023-02-27,2023-03-01,0,2,179,Accepted,Paid
PO-010942,SKU-00313,SUP-0001,2024-05-04,1,623,621254.44,2024-06-15,2024-06-26,0,11,586,Accepted,Overdue
PO-010943,SKU-00306,SUP-0123,2023-09-03,1,95,696290.0,2023-09-13,2023-09-15,0,2,94,Accepted,Pending
PO-010944,SKU-00206,SUP-0111,2023-08-03,0,956,591550.37,2023-08-19,2023-08-17,1,0,862,Accepted,Paid
PO-010945,SKU-00121,SUP-0146,2024-05-16,0,37,609924.1,2024-06-07,2024-06-06,1,0,34,Accepted,Paid
PO-010946,SKU-00357,SUP-0087,2024-07-23,0,30,3122.34,2024-08-12,2024-08-11,1,0,29,Accepted,Paid
PO-010947,SKU-00263,SUP-0139,2024-08-25,1,12,57707.85,2024-09-05,2024-09-07,0,2,10,Accepted,Pending
PO-010948,SKU-00440,SUP-0197,2023-09-13,0,84,3370354.24,2023-09-23,2023-09-24,0,1,76,Accepted,Paid
PO-010949,SKU-00462,SUP-0185,2024-09-06,0,1096,4179384.46,2024-09-27,2024-09-27,1,0,989,Accepted,Paid
PO-010950,SKU-00340,SUP-0122,2024-01-15,0,248,11453685.72,2024-02-07,2024-02-06,1,0,230,Accepted,Paid
PO-010951,SKU-00005,SUP-0146,2023-10-02,0,2146,95619940.62,2023-10-24,2023-10-25,0,1,1992,Accepted,Pending
PO-010952,SKU-00267,SUP-0010,2023-08-02,0,241,294875.81,2023-08-17,2023-08-16,1,0,226,Accepted,Paid
PO-010953,SKU-00239,SUP-0055,2023-01-30,0,469,210995.21,2023-02-20,2023-02-21,0,1,467,Accepted,Paid
PO-010954,SKU-00345,SUP-0161,2024-04-21,1,67,589072.48,2024-06-03,2024-06-15,0,12,65,Accepted,Pending
PO-010955,SKU-00319,SUP-0048,2024-11-10,1,43,39959.59,2024-12-06,2024-12-11,0,5,41,Accepted,Paid
PO-010956,SKU-00309,SUP-0012,2024-08-11,1,1510,115370.35,2024-08-27,2024-08-30,0,3,1491,Accepted,Paid
PO-010957,SKU-00463,SUP-0059,2024-03-15,0,195,1416.77,2024-03-27,2024-03-26,1,0,180,Accepted,Pending
PO-010958,SKU-00442,SUP-0020,2023-05-13,1,56,5243.11,2023-06-16,2023-06-25,0,9,52,Accepted,Paid
PO-010959,SKU-00247,SUP-0113,2024-10-27,1,43,524222.55,2024-12-03,2024-12-10,0,7,41,Accepted,Paid
PO-010960,SKU-00441,SUP-0192,2024-06-05,0,819,682726.01,2024-07-03,2024-07-02,1,0,805,Accepted,Pending
PO-010961,SKU-00276,SUP-0097,2023-01-18,0,145,554.93,2023-02-28,2023-02-24,1,0,135,Accepted,Paid
PO-010962,SKU-00290,SUP-0196,2024-08-25,1,878,7817193.32,2024-09-10,2024-09-13,0,3,873,Accepted,Paid
PO-010963,SKU-00480,SUP-0111,2024-10-04,0,144,1353421.15,2024-10-20,2024-10-20,1,0,142,Accepted,Paid
PO-010964,SKU-00272,SUP-0032,2024-12-23,0,482,3678251.18,2025-01-04,2025-01-05,0,1,460,Accepted,Paid
PO-010965,SKU-00016,SUP-0138,2023-07-14,0,364,1524007.58,2023-07-18,2023-07-18,1,0,344,Accepted,Paid
PO-010966,SKU-00366,SUP-0187,2023-02-14,0,98,7275.06,2023-03-02,2023-02-28,1,0,94,Accepted,Paid
PO-010967,SKU-00224,SUP-0031,2024-07-03,0,232,1688003.19,2024-07-20,2024-07-18,1,0,218,Accepted,Overdue
PO-010968,SKU-00051,SUP-0141,2023-11-06,0,1969,5589509.48,2023-11-18,2023-11-18,1,0,1861,Accepted,Paid
PO-010969,SKU-00129,SUP-0003,2024-10-26,1,572,1004944.81,2024-11-23,2024-11-29,0,6,558,Accepted,Pending
PO-010970,SKU-00279,SUP-0035,2024-01-15,0,3800,16358571.3,2024-02-12,2024-02-09,1,0,3666,Accepted,Paid
PO-010971,SKU-00301,SUP-0003,2023-06-14,0,1913,13110975.34,2023-07-12,2023-07-14,0,2,1749,Accepted,Paid
PO-010972,SKU-00076,SUP-0034,2024-08-16,0,10,453.61,2024-08-29,2024-08-29,1,0,9,Accepted,Pending
PO-010973,SKU-00024,SUP-0031,2023-07-16,1,101,3534.22,2023-08-02,2023-08-06,0,4,98,Fully Rejected,Paid
PO-010974,SKU-00205,SUP-0077,2024-07-01,0,193,136359.79,2024-07-19,2024-07-17,1,0,183,Accepted,Paid
PO-010975,SKU-00173,SUP-0103,2023-09-17,1,818,2541636.19,2023-10-05,2023-10-09,0,4,761,Accepted,Paid
PO-010976,SKU-00002,SUP-0056,2024-06-18,0,54,43245.33,2024-07-12,2024-07-11,1,0,49,Accepted,Paid
PO-010977,SKU-00213,SUP-0019,2024-09-03,0,4305,13762972.93,2024-09-14,2024-09-13,1,0,3924,Accepted,Pending
PO-010978,SKU-00029,SUP-0152,2024-03-04,0,244,1344185.59,2024-04-01,2024-04-03,0,2,227,Accepted,Pending
PO-010979,SKU-00014,SUP-0168,2024-11-21,0,22,41456.5,2024-12-02,2024-12-01,1,0,21,Accepted,Paid
PO-010980,SKU-00423,SUP-0064,2023-09-03,1,840,1231542.95,2023-10-04,2023-10-11,0,7,805,Accepted,Pending
PO-010981,SKU-00383,SUP-0184,2024-07-27,1,551,530289.71,2024-08-03,2024-08-05,0,2,498,Accepted,Paid
PO-010982,SKU-00219,SUP-0059,2024-03-01,0,751,5323119.94,2024-03-13,2024-03-13,1,0,703,Accepted,Pending
PO-010983,SKU-00343,SUP-0038,2023-11-22,0,696,3414051.13,2023-11-29,2023-11-29,1,0,654,Accepted,Paid
PO-010984,SKU-00375,SUP-0084,2023-06-26,0,123,503324.09,2023-07-14,2023-07-15,0,1,120,Accepted,Pending
PO-010985,SKU-00228,SUP-0001,2024-04-18,0,790,855955.25,2024-05-30,2024-05-30,1,0,781,Accepted,Overdue
PO-010986,SKU-00093,SUP-0113,2023-07-25,0,30,25952.3,2023-08-31,2023-08-28,1,0,28,Accepted,Pending
PO-010987,SKU-00217,SUP-0195,2024-12-03,0,301,10645150.25,2024-12-18,2024-12-19,0,1,274,Accepted,Pending
PO-010988,SKU-00087,SUP-0096,2023-02-18,1,1170,2376653.82,2023-02-27,2023-03-01,0,2,1127,Accepted,Paid
PO-010989,SKU-00192,SUP-0079,2023-08-10,0,157,992328.72,2023-09-03,2023-09-01,1,0,149,Accepted,Overdue
PO-010990,SKU-00363,SUP-0037,2023-01-08,1,80,1571209.46,2023-02-04,2023-02-09,0,5,78,Accepted,Pending
PO-010991,SKU-00248,SUP-0071,2024-12-18,0,2165,9009667.48,2024-12-25,2024-12-26,0,1,1959,Accepted,Paid
PO-010992,SKU-00426,SUP-0101,2023-10-22,1,170,10429.94,2023-11-06,2023-11-09,0,3,168,Accepted,Paid
PO-010993,SKU-00009,SUP-0171,2024-03-25,0,129,105068.34,2024-05-08,2024-05-08,1,0,122,Accepted,Pending
PO-010994,SKU-00197,SUP-0074,2024-03-07,0,74,3205.96,2024-04-03,2024-04-02,1,0,71,Accepted,Paid
PO-010995,SKU-00489,SUP-0197,2023-04-02,1,403,401673.4,2023-04-12,2023-04-14,0,2,378,Accepted,Pending
PO-010996,SKU-00406,SUP-0085,2024-03-21,0,660,531110.94,2024-04-04,2024-04-05,0,1,630,Accepted,Paid
PO-010997,SKU-00248,SUP-0071,2024-02-26,0,1069,4323713.95,2024-03-04,2024-03-04,1,0,1047,Accepted,Paid
PO-010998,SKU-00330,SUP-0170,2023-09-03,1,1856,7868338.39,2023-09-17,2023-09-21,0,4,1789,Accepted,Paid
PO-010999,SKU-00402,SUP-0055,2024-10-11,0,226,185384.89,2024-11-01,2024-11-01,1,0,209,Accepted,Paid
PO-011000,SKU-00444,SUP-0176,2023-06-27,0,813,2185274.73,2023-07-13,2023-07-15,0,2,764,Accepted,Pending
PO-011001,SKU-00466,SUP-0071,2024-07-09,0,199,3983230.33,2024-07-16,2024-07-17,0,1,183,Accepted,Paid
PO-011002,SKU-00248,SUP-0071,2023-12-02,1,2412,9401258.22,2023-12-09,2023-12-11,0,2,2368,Accepted,Paid
PO-011003,SKU-00435,SUP-0035,2024-10-26,1,491,5950.84,2024-11-23,2024-11-29,0,6,476,Accepted,Paid
PO-011004,SKU-00427,SUP-0065,2024-03-04,0,34,269403.06,2024-03-20,2024-03-20,1,0,31,Accepted,Pending
PO-011005,SKU-00484,SUP-0145,2023-02-01,0,852,35752094.83,2023-02-08,2023-02-07,1,0,800,Accepted,Overdue
PO-011006,SKU-00150,SUP-0018,2024-07-23,0,438,420292.0,2024-08-20,2024-08-17,1,0,419,Accepted,Paid
PO-011007,SKU-00248,SUP-0071,2024-06-27,0,1051,4294287.25,2024-07-04,2024-07-04,1,0,986,Accepted,Paid
PO-011008,SKU-00038,SUP-0002,2023-12-03,1,488,1815798.2,2023-12-13,2023-12-16,0,3,468,Accepted,Paid
PO-011009,SKU-00086,SUP-0076,2024-08-23,0,636,15819674.49,2024-09-02,2024-09-01,1,0,577,Accepted,Paid
PO-011010,SKU-00102,SUP-0165,2023-09-10,1,2960,93509.98,2023-09-18,2023-09-20,0,2,2915,Accepted,Paid
PO-011011,SKU-00080,SUP-0108,2024-04-26,0,136,128786.24,2024-05-01,2024-04-30,1,0,133,Accepted,Paid
PO-011012,SKU-00326,SUP-0059,2023-09-18,0,206,2467666.37,2023-09-30,2023-10-01,0,1,191,Accepted,Overdue
PO-011013,SKU-00106,SUP-0009,2023-04-16,1,121,583583.98,2023-05-11,2023-05-16,0,5,114,Partially Rejected,Paid
PO-011014,SKU-00192,SUP-0079,2024-01-20,1,106,675193.24,2024-02-13,2024-02-19,0,6,102,Accepted,Paid
PO-011015,SKU-00055,SUP-0032,2024-09-11,0,4604,19707695.96,2024-09-23,2024-09-23,1,0,4164,Accepted,Paid
PO-011016,SKU-00138,SUP-0112,2024-10-04,0,2385,8186652.6,2024-10-09,2024-10-10,0,1,2262,Accepted,Pending
PO-011017,SKU-00081,SUP-0193,2023-09-24,1,2320,1013183.82,2023-10-05,2023-10-08,0,3,2159,Accepted,Paid
PO-011018,SKU-00406,SUP-0085,2024-11-19,0,506,374213.58,2024-12-03,2024-12-04,0,1,492,Accepted,Overdue
PO-011019,SKU-00471,SUP-0182,2023-10-20,0,236,1646483.59,2023-10-31,2023-10-31,1,0,231,Accepted,Paid
PO-011020,SKU-00016,SUP-0138,2023-10-16,0,368,1576227.9,2023-10-20,2023-10-21,0,1,366,Accepted,Overdue
PO-011021,SKU-00053,SUP-0159,2023-04-17,0,206,7166696.5,2023-04-25,2023-04-26,0,1,201,Accepted,Paid
PO-011022,SKU-00441,SUP-0192,2023-10-18,0,685,563904.68,2023-11-15,2023-11-12,1,0,641,Accepted,Paid
PO-011023,SKU-00129,SUP-0003,2023-03-28,0,2300,3751879.27,2023-04-25,2023-04-29,0,4,2295,Accepted,Pending
PO-011024,SKU-00425,SUP-0028,2023-04-23,1,205,906460.39,2023-05-18,2023-05-22,0,4,191,Accepted,Paid
PO-011025,SKU-00114,SUP-0136,2024-06-30,1,889,2083151.89,2024-07-09,2024-07-10,0,1,810,Accepted,Paid
PO-011026,SKU-00469,SUP-0153,2024-07-01,0,214,714760.07,2024-07-08,2024-07-09,0,1,211,Accepted,Paid
PO-011027,SKU-00073,SUP-0166,2023-11-06,0,77,6691.0,2023-11-20,2023-11-20,1,0,70,Accepted,Paid
PO-011028,SKU-00454,SUP-0160,2023-02-12,1,4712,10699640.55,2023-02-26,2023-02-28,0,2,4707,Accepted,Paid
PO-011029,SKU-00080,SUP-0108,2023-09-07,0,102,98541.94,2023-09-12,2023-09-13,0,1,93,Accepted,Paid
PO-011030,SKU-00253,SUP-0058,2023-08-16,0,180,732822.69,2023-09-20,2023-09-20,1,0,166,Accepted,Paid
PO-011031,SKU-00433,SUP-0127,2024-12-24,0,1777,126357.96,2024-12-28,2024-12-29,0,1,1655,Accepted,Paid
PO-011032,SKU-00462,SUP-0185,2024-02-02,0,3770,13886358.21,2024-02-23,2024-02-25,0,2,3536,Accepted,Paid
PO-011033,SKU-00122,SUP-0173,2024-12-03,0,183,1477741.51,2025-01-02,2024-12-29,1,0,171,Accepted,Paid
PO-011034,SKU-00394,SUP-0109,2024-08-14,0,281,169163.05,2024-09-15,2024-09-14,1,0,272,Accepted,Paid
PO-011035,SKU-00405,SUP-0071,2023-02-24,0,88,1175.23,2023-03-03,2023-03-02,1,0,86,Accepted,Paid
PO-011036,SKU-00435,SUP-0035,2024-02-02,0,387,4524.67,2024-03-01,2024-02-29,1,0,386,Accepted,Paid
PO-011037,SKU-00159,SUP-0067,2024-04-20,1,4500,3406034.07,2024-05-17,2024-05-21,0,4,4208,Accepted,Paid
