supplier_id,month,otif_percentage,avg_lead_time_days,quality_reject_rate_pct,orders_placed,orders_fulfilled_on_time,fill_rate_pct,capacity_utilization_pct,invoices_submitted,invoices_paid_on_time
SUP-0167,2023-12,94.18,19.9,0.52,13,12,97.7,87.7,13,10
SUP-0167,2024-01,96.43,27.4,0.56,12,11,98.2,77.5,12,11
SUP-0167,2024-02,96.79,23.9,0.06,11,10,98.1,82.4,11,9
SUP-0167,2024-03,94.57,21.2,1.64,8,7,96.9,64.0,8,6
SUP-0167,2024-04,96.65,28.9,0.4,12,11,98.2,84.7,12,9
SUP-0167,2024-05,97.32,22.4,2.45,7,6,93.3,70.0,7,6
SUP-0167,2024-06,98.18,20.5,14.68,15,14,97.0,73.4,15,10
SUP-0167,2024-07,100.0,24.6,2.63,17,17,91.1,83.8,17,12
SUP-0167,2024-08,100.0,25.9,1.18,8,8,96.9,94.6,8,7
SUP-0167,2024-09,100.0,28.9,0.02,11,11,93.6,78.6,11,8
SUP-0167,2024-10,100.0,25.3,1.22,13,13,95.2,78.4,13,11
SUP-0167,2024-11,99.41,22.5,0.78,6,5,94.8,88.1,6,4
SUP-0167,2024-12,99.75,27.1,0.03,10,9,95.9,72.9,10,9
SUP-0168,2023-01,83.9,10.7,0.11,10,8,89.1,69.4,10,8
SUP-0168,2023-02,82.55,10.8,7.17,12,9,96.0,71.9,12,8
SUP-0168,2023-03,79.13,12.1,0.9,16,12,73.2,76.2,16,11
SUP-0168,2023-04,75.02,8.2,3.47,16,12,87.5,66.3,16,14
SUP-0168,2023-05,71.46,10.8,3.04,14,10,83.5,76.4,14,11
SUP-0168,2023-06,69.47,14.7,0.82,14,9,75.2,85.1,14,12
SUP-0168,2023-07,67.73,13.0,3.44,11,7,76.5,98.9,11,9
SUP-0168,2023-08,67.48,11.3,1.73,13,8,82.7,99.7,13,12
SUP-0168,2023-09,67.62,10.1,0.7,10,6,85.9,87.6,10,8
SUP-0168,2023-10,64.39,12.7,6.32,8,5,85.7,93.3,8,6
SUP-0168,2023-11,61.94,9.8,0.24,16,9,73.1,87.3,16,11
SUP-0168,2023-12,58.55,14.3,3.9,20,11,87.2,91.0,20,15
SUP-0168,2024-01,57.39,11.1,3.81,16,9,73.0,97.3,16,14
SUP-0168,2024-02,53.33,10.6,5.63,17,9,80.0,86.5,17,12
SUP-0168,2024-03,51.8,10.8,0.24,7,3,72.4,99.9,7,5
SUP-0168,2024-04,49.79,12.1,0.4,9,4,73.9,96.5,9,8
SUP-0168,2024-05,47.12,11.9,1.85,12,5,74.7,85.5,12,11
SUP-0168,2024-06,45.34,11.5,4.04,11,4,77.0,89.5,11,10
SUP-0168,2024-07,42.73,11.0,0.71,15,6,84.8,86.7,15,11
SUP-0168,2024-08,40.37,14.8,3.69,12,4,80.0,91.8,12,11
SUP-0168,2024-09,40.4,9.5,0.45,14,5,79.9,85.9,14,12
SUP-0168,2024-10,36.64,10.4,6.8,11,4,81.4,87.4,11,9
SUP-0168,2024-11,33.76,9.9,5.16,10,3,81.8,98.6,10,8
SUP-0168,2024-12,30.9,7.6,0.49,8,2,83.1,90.7,8,6
SUP-0169,2023-01,80.92,40.4,8.67,12,9,91.6,79.4,12,9
SUP-0169,2023-02,77.89,43.8,2.44,13,10,85.1,71.3,13,9
SUP-0169,2023-03,74.81,40.7,1.55,11,8,77.8,63.4,11,10
SUP-0169,2023-04,72.98,50.6,7.56,14,10,78.9,91.0,14,12
SUP-0169,2023-05,71.58,33.6,4.11,19,13,82.7,87.0,19,17
SUP-0169,2023-06,70.24,35.1,1.59,14,9,83.1,69.3,14,11
SUP-0169,2023-07,68.07,32.3,1.45,15,10,71.9,98.7,15,11
SUP-0169,2023-08,64.74,42.2,0.24,8,5,75.1,94.8,8,5
SUP-0169,2023-09,66.11,44.8,3.18,15,9,76.6,88.7,15,11
SUP-0169,2023-10,67.9,35.8,3.08,4,2,73.8,86.9,4,3
SUP-0169,2023-11,66.59,48.7,2.82,10,6,84.2,86.7,10,7
SUP-0169,2023-12,63.01,46.4,5.15,9,5,84.3,87.7,9,8
SUP-0169,2024-01,62.23,33.3,4.43,22,13,73.9,90.8,22,17
SUP-0169,2024-02,61.62,41.0,2.82,7,4,85.0,91.3,7,5
SUP-0169,2024-03,59.47,29.7,1.95,10,5,74.5,95.2,10,9
SUP-0169,2024-04,55.69,48.6,0.47,10,5,75.7,96.4,10,7
SUP-0169,2024-05,53.24,42.4,0.86,12,6,77.7,86.6,12,8
SUP-0169,2024-06,51.72,44.4,3.01,7,3,79.5,85.3,7,5
SUP-0169,2024-07,50.82,45.7,7.3,10,5,79.8,89.3,10,7
SUP-0169,2024-08,46.9,46.8,1.92,17,7,70.5,93.3,17,14
SUP-0169,2024-09,43.34,39.4,4.52,14,6,83.2,85.9,14,11
SUP-0169,2024-10,42.14,34.7,6.62,12,5,80.4,94.8,12,11
SUP-0169,2024-11,38.71,38.1,5.94,4,1,79.8,92.0,4,3
SUP-0169,2024-12,34.67,38.5,2.74,11,3,71.9,91.7,11,10
SUP-0170,2023-01,78.3,14.6,2.45,12,9,73.7,91.2,12,8
SUP-0170,2023-02,77.16,15.9,0.71,10,7,84.9,71.9,10,8
SUP-0170,2023-03,70.74,14.1,0.99,19,13,75.1,85.9,19,17
SUP-0170,2023-04,64.57,14.8,1.16,10,6,87.5,85.4,10,8
SUP-0170,2023-05,60.14,15.7,1.63,13,7,86.6,89.7,13,11
SUP-0170,2023-06,50.77,11.4,1.95,12,6,74.2,85.1,12,10
SUP-0170,2023-07,47.3,14.9,0.65,9,4,86.1,95.8,9,8
SUP-0170,2023-08,42.22,15.4,4.36,15,6,71.6,87.7,15,14
SUP-0170,2023-09,44.54,11.3,6.76,10,4,87.8,93.4,10,7
SUP-0170,2023-10,48.35,15.2,3.8,14,6,78.4,90.9,14,13
SUP-0170,2023-11,52.94,13.3,0.68,9,4,78.2,87.9,9,7
SUP-0170,2023-12,38.96,11.8,1.67,9,3,75.0,87.6,9,7
SUP-0170,2024-01,44.5,16.9,0.8,9,4,78.0,97.8,9,8
SUP-0170,2024-02,42.2,11.5,0.65,13,5,86.5,99.7,13,10
SUP-0170,2024-03,48.95,13.4,0.17,9,4,71.7,90.6,9,7
SUP-0170,2024-04,52.96,14.5,1.74,9,4,72.8,86.1,9,7
SUP-0170,2024-05,59.49,18.9,6.44,14,8,85.5,87.6,14,10
SUP-0170,2024-06,59.91,13.8,0.94,14,8,81.0,90.1,14,13
SUP-0170,2024-07,53.84,14.0,6.1,17,9,83.8,96.5,17,15
SUP-0170,2024-08,51.65,10.2,3.72,13,6,79.2,95.3,13,11
SUP-0170,2024-09,58.23,16.2,0.78,15,8,84.9,93.0,15,10
SUP-0170,2024-10,57.44,13.0,0.84,10,5,83.9,98.8,10,9
SUP-0170,2024-11,55.54,13.3,5.56,15,8,72.4,86.7,15,13
SUP-0170,2024-12,62.63,14.3,0.84,9,5,81.8,85.3,9,6
SUP-0171,2023-01,74.84,38.5,0.9,15,11,75.8,65.3,15,12
SUP-0171,2023-02,72.06,48.0,9.27,13,9,79.6,87.8,13,9
SUP-0171,2023-03,69.15,51.6,0.82,15,10,77.6,99.3,15,13
SUP-0171,2023-04,68.96,41.2,1.89,9,6,80.5,96.4,9,8
SUP-0171,2023-05,65.84,43.1,5.63,17,11,84.9,90.9,17,15
SUP-0171,2023-06,64.02,49.6,3.25,13,8,80.1,97.6,13,9
SUP-0171,2023-07,60.7,44.0,12.39,15,9,82.5,92.6,15,11
SUP-0171,2023-08,58.5,40.3,1.75,12,7,74.5,98.4,12,8
SUP-0171,2023-09,54.17,37.8,3.99,11,5,87.5,97.5,11,9
SUP-0171,2023-10,50.5,55.6,2.42,12,6,79.3,91.5,12,8
SUP-0171,2023-11,47.85,37.6,10.69,13,6,85.7,97.0,13,11
SUP-0171,2023-12,43.42,46.7,5.17,11,4,76.6,90.6,11,8
SUP-0171,2024-01,41.09,35.6,5.62,14,5,86.4,87.2,14,12
SUP-0171,2024-02,36.23,47.3,2.76,9,3,85.2,98.9,9,8
SUP-0171,2024-03,31.93,32.0,3.12,9,2,86.0,91.8,9,8
SUP-0171,2024-04,31.76,54.6,1.24,14,4,77.3,96.3,14,10
SUP-0171,2024-05,30.48,42.7,2.98,13,3,85.0,93.1,13,9
SUP-0171,2024-06,30.0,44.8,5.17,12,3,80.6,92.6,12,9
SUP-0171,2024-07,30.0,32.9,1.73,20,6,79.6,90.1,20,19
SUP-0171,2024-08,30.0,54.7,3.29,14,4,77.2,92.4,14,12
SUP-0171,2024-09,30.0,45.1,3.62,9,2,70.4,96.0,9,7
SUP-0171,2024-10,30.0,45.0,8.37,12,3,70.0,99.1,12,8
SUP-0171,2024-11,30.28,47.1,9.84,12,3,74.9,95.2,12,10
SUP-0171,2024-12,31.98,45.4,10.08,19,6,73.6,93.9,19,16
SUP-0172,2023-01,86.5,4.9,1.06,10,8,98.8,78.6,10,8
SUP-0172,2023-02,85.3,5.2,1.81,12,10,93.5,60.7,12,8
SUP-0172,2023-03,91.35,5.0,2.29,10,9,98.5,81.9,10,7
SUP-0172,2023-04,91.91,5.3,0.73,15,13,89.5,64.7,15,13
SUP-0172,2023-05,91.66,5.2,0.3,16,14,89.0,94.0,16,12
SUP-0172,2023-06,89.64,4.8,3.33,14,12,95.4,81.9,14,9
SUP-0172,2023-07,90.57,4.2,5.1,8,7,95.9,93.3,8,6
SUP-0172,2023-08,91.82,7.5,5.75,19,17,91.2,83.9,19,16
SUP-0172,2023-09,89.22,5.6,3.59,15,13,92.7,87.4,15,11
SUP-0172,2023-10,90.19,5.1,5.18,9,8,91.7,84.6,9,6
SUP-0172,2023-11,91.33,4.4,0.63,16,14,93.4,89.5,16,12
SUP-0172,2023-12,90.89,5.2,1.76,8,7,98.5,84.6,8,6
SUP-0172,2024-01,94.44,6.5,3.04,13,12,88.1,61.2,13,9
SUP-0172,2024-02,93.73,6.0,6.64,4,3,91.8,76.8,4,3
SUP-0172,2024-03,91.97,5.3,3.56,10,9,96.3,87.2,10,8
SUP-0172,2024-04,91.79,4.5,1.39,16,14,91.0,61.6,16,14
SUP-0172,2024-05,91.36,5.3,4.45,13,11,91.5,89.0,13,9
SUP-0172,2024-06,91.79,6.9,2.92,9,8,97.5,88.7,9,8
SUP-0172,2024-07,89.96,4.6,1.44,9,8,88.3,66.0,9,8
SUP-0172,2024-08,90.2,5.7,0.47,12,10,93.6,76.5,12,8
SUP-0172,2024-09,88.21,3.9,5.57,15,13,97.4,88.3,15,12
SUP-0172,2024-10,89.57,5.5,1.74,13,11,93.0,91.4,13,11
SUP-0172,2024-11,90.55,5.1,1.79,16,14,88.5,62.7,16,13
SUP-0172,2024-12,92.4,5.1,7.38,9,8,98.4,70.3,9,7
SUP-0173,2023-01,82.83,23.0,2.02,13,10,98.5,73.0,13,12
SUP-0173,2023-02,79.85,37.5,2.01,14,11,83.9,68.5,14,12
SUP-0173,2023-03,81.09,40.9,4.55,13,10,93.9,84.6,13,10
SUP-0173,2023-04,81.31,31.7,9.1,14,11,95.9,89.0,14,10
SUP-0173,2023-05,81.61,30.2,6.83,11,8,97.4,89.4,11,8
SUP-0173,2023-06,81.67,29.5,3.6,8,6,97.3,84.2,8,6
SUP-0173,2023-07,82.22,28.9,13.65,13,10,95.9,71.9,13,9
SUP-0173,2023-08,82.59,26.6,1.44,15,12,89.6,95.0,15,14
SUP-0173,2023-09,83.03,26.5,3.15,12,9,96.3,60.1,12,11
SUP-0173,2023-10,85.4,36.5,3.3,17,14,88.1,76.6,17,14
SUP-0173,2023-11,86.17,30.9,1.71,11,9,88.4,82.9,11,8
SUP-0173,2023-12,86.9,27.4,3.47,12,10,90.4,75.5,12,11
SUP-0173,2024-01,85.28,27.0,0.91,17,14,96.4,90.2,17,15
SUP-0173,2024-02,87.35,34.2,2.7,16,13,93.1,91.9,16,12
SUP-0173,2024-03,87.51,27.5,2.82,15,13,95.4,76.4,15,10
SUP-0173,2024-04,86.36,23.7,1.02,11,9,96.3,63.6,11,7
SUP-0173,2024-05,85.14,31.0,2.82,9,7,88.5,60.1,9,7
SUP-0173,2024-06,87.54,29.6,4.64,13,11,91.4,78.5,13,11
SUP-0173,2024-07,87.83,27.6,1.19,12,10,98.7,61.4,12,10
SUP-0173,2024-08,89.03,35.4,4.04,11,9,89.8,61.7,11,10
SUP-0173,2024-09,87.69,28.6,2.51,11,9,90.0,92.9,11,9
SUP-0173,2024-10,87.97,37.2,1.16,11,9,94.4,83.8,11,10
SUP-0173,2024-11,86.25,20.6,1.82,19,16,90.2,71.4,19,18
SUP-0173,2024-12,85.28,26.7,9.18,9,7,90.1,72.6,9,7
SUP-0174,2023-01,95.63,27.6,0.17,13,12,90.6,72.3,13,9
SUP-0174,2023-02,94.97,36.2,3.2,9,8,88.6,85.9,9,6
SUP-0174,2023-03,96.62,31.5,2.09,8,7,98.4,71.2,8,6
SUP-0174,2023-04,96.86,21.1,0.63,14,13,94.3,85.4,14,11
SUP-0174,2023-05,96.78,26.2,0.59,19,18,91.6,73.5,19,14
SUP-0174,2023-06,96.42,30.1,0.78,15,14,94.4,71.1,15,11
SUP-0174,2023-07,95.79,31.4,1.05,10,9,91.4,90.9,10,8
SUP-0174,2023-08,95.93,26.3,3.37,15,14,91.7,77.8,15,13
SUP-0174,2023-09,94.81,27.6,0.73,10,9,92.7,94.5,10,7
SUP-0174,2023-10,94.24,27.1,0.05,14,13,95.0,64.9,14,10
SUP-0174,2023-11,95.08,26.7,0.67,14,13,89.3,66.3,14,10
SUP-0174,2023-12,94.78,34.5,1.6,23,21,92.0,87.9,23,20
SUP-0174,2024-01,87.18,26.6,1.86,14,12,89.1,63.7,14,13
SUP-0174,2024-02,81.54,34.1,0.74,14,11,96.5,76.9,14,13
SUP-0174,2024-03,76.12,35.9,1.43,13,9,70.1,84.8,13,9
SUP-0174,2024-04,69.8,20.5,1.06,14,9,84.6,99.7,14,11
SUP-0174,2024-05,61.69,28.4,0.38,16,9,85.6,91.2,16,14
SUP-0174,2024-06,53.39,22.3,3.23,13,6,74.7,87.4,13,10
SUP-0174,2024-07,48.72,29.5,0.59,11,5,78.1,90.1,11,10
SUP-0174,2024-08,37.52,21.0,1.67,6,2,79.3,87.8,6,5
SUP-0174,2024-09,30.0,33.9,0.04,9,2,81.8,98.7,9,7
SUP-0174,2024-10,30.0,32.5,2.64,14,4,79.9,97.0,14,13
SUP-0174,2024-11,30.0,33.3,2.73,15,4,79.0,88.5,15,11
SUP-0174,2024-12,30.0,26.9,3.48,13,3,87.8,96.7,13,11
SUP-0175,2023-01,76.13,17.8,1.82,14,10,87.9,92.7,14,13
SUP-0175,2023-02,78.21,20.6,9.35,11,8,83.3,68.1,11,10
SUP-0175,2023-03,78.79,22.7,1.89,15,11,76.9,75.7,15,12
SUP-0175,2023-04,79.63,20.1,16.92,10,7,72.6,86.2,10,7
SUP-0175,2023-05,78.87,19.5,0.12,9,7,70.7,94.3,9,8
SUP-0175,2023-06,79.88,23.3,3.12,10,7,75.3,90.2,10,9
SUP-0175,2023-07,81.98,20.9,0.85,17,13,95.4,86.1,17,16
SUP-0175,2023-08,83.25,19.4,0.37,15,12,98.1,65.6,15,13
SUP-0175,2023-09,85.05,22.2,8.55,11,9,97.4,67.9,11,9
SUP-0175,2023-10,85.72,22.2,1.95,10,8,98.7,71.4,10,9
SUP-0175,2023-11,86.5,19.3,1.46,12,10,97.3,72.1,12,10
SUP-0175,2023-12,85.09,19.5,0.56,6,5,88.4,83.2,6,4
SUP-0175,2024-01,87.42,14.1,1.27,12,10,89.9,64.0,12,10
SUP-0175,2024-02,88.56,19.7,3.37,15,13,97.6,94.8,15,11
SUP-0175,2024-03,87.14,20.4,2.49,10,8,90.2,81.7,10,7
SUP-0175,2024-04,87.08,19.2,14.9,12,10,92.8,83.1,12,9
SUP-0175,2024-05,87.49,25.2,1.57,20,17,97.7,76.3,20,18
SUP-0175,2024-06,86.26,17.9,10.6,8,6,89.5,75.6,8,6
SUP-0175,2024-07,86.89,22.0,8.93,13,11,95.6,65.3,13,9
SUP-0175,2024-08,85.57,16.9,0.17,14,11,92.2,86.4,14,9
SUP-0175,2024-09,85.54,12.9,5.94,12,10,90.7,63.3,12,9
SUP-0175,2024-10,85.97,20.3,15.77,13,11,92.3,78.3,13,12
SUP-0175,2024-11,84.58,18.7,3.52,15,12,98.9,69.4,15,12
SUP-0175,2024-12,84.76,21.3,6.94,13,11,98.8,78.2,13,12
SUP-0176,2023-01,88.29,19.8,1.58,24,21,92.8,92.0,24,17
SUP-0176,2023-02,85.79,20.5,3.84,8,6,97.6,76.4,8,7
SUP-0176,2023-03,81.61,14.2,0.2,16,13,89.5,86.2,16,13
SUP-0176,2023-04,80.42,15.9,2.19,13,10,95.5,90.2,13,12
SUP-0176,2023-05,77.62,20.0,3.52,7,5,72.1,93.7,7,6
SUP-0176,2023-06,76.99,14.9,0.25,15,11,87.3,93.3,15,11
SUP-0176,2023-07,73.74,10.5,3.65,8,5,75.4,82.9,8,7
SUP-0176,2023-08,73.82,14.4,2.76,20,14,83.2,73.8,20,15
SUP-0176,2023-09,70.36,15.3,1.21,12,8,78.9,76.1,12,8
SUP-0176,2023-10,68.45,18.7,1.18,12,8,75.4,96.6,12,10
SUP-0176,2023-11,67.04,14.7,1.45,10,6,81.6,93.4,10,9
SUP-0176,2023-12,65.31,18.0,4.03,15,9,76.3,88.1,15,12
SUP-0176,2024-01,62.49,14.8,0.51,14,8,72.7,92.8,14,10
SUP-0176,2024-02,61.25,15.9,1.64,11,6,77.8,92.1,11,9
SUP-0176,2024-03,59.92,18.0,3.27,9,5,78.5,97.5,9,7
SUP-0176,2024-04,60.1,13.4,12.38,18,10,82.2,89.2,18,16
SUP-0176,2024-05,56.99,18.7,0.91,7,3,71.9,98.6,7,6
SUP-0176,2024-06,52.34,20.0,8.02,15,7,78.7,95.9,15,12
SUP-0176,2024-07,49.51,14.3,3.2,15,7,75.4,93.7,15,13
SUP-0176,2024-08,48.28,20.3,0.75,8,3,87.5,88.6,8,7
SUP-0176,2024-09,47.66,18.0,1.48,9,4,81.7,85.2,9,7
SUP-0176,2024-10,44.05,15.7,0.24,12,5,78.6,90.9,12,10
SUP-0176,2024-11,45.54,16.1,3.32,6,2,79.2,95.0,6,4
SUP-0176,2024-12,44.64,14.8,3.92,12,5,80.2,85.7,12,11
SUP-0177,2023-01,83.23,7.9,11.08,11,9,97.2,66.1,11,10
SUP-0177,2023-02,82.56,7.3,0.23,6,4,89.1,70.7,6,4
SUP-0177,2023-03,78.77,7.7,5.74,20,15,79.4,79.1,20,14
SUP-0177,2023-04,73.45,6.5,2.44,13,9,76.4,73.3,13,10
SUP-0177,2023-05,71.5,6.7,0.78,10,7,84.0,66.4,10,7
SUP-0177,2023-06,68.36,7.8,10.74,8,5,87.1,92.6,8,7
SUP-0177,2023-07,63.88,6.8,2.73,13,8,81.1,94.4,13,10
SUP-0177,2023-08,61.77,8.4,0.51,8,4,84.8,89.6,8,5
SUP-0177,2023-09,56.83,9.4,0.28,9,5,72.6,89.2,9,6
SUP-0177,2023-10,52.87,8.4,1.14,21,11,72.3,99.9,21,20
SUP-0177,2023-11,51.77,7.8,3.46,13,6,82.4,85.9,13,11
SUP-0177,2023-12,48.58,7.7,0.59,17,8,75.9,98.4,17,15
SUP-0177,2024-01,45.9,7.7,0.2,18,8,80.7,95.1,18,15
SUP-0177,2024-02,46.23,5.4,1.38,12,5,77.6,89.9,12,8
SUP-0177,2024-03,45.81,7.3,3.42,13,5,82.1,85.1,13,11
SUP-0177,2024-04,43.89,7.7,0.93,11,4,73.8,91.3,11,10
SUP-0177,2024-05,40.77,9.4,5.67,10,4,78.7,99.4,10,7
SUP-0177,2024-06,36.47,7.7,5.58,6,2,74.5,87.9,6,4
SUP-0177,2024-07,33.41,5.9,5.89,11,3,85.6,95.6,11,9
SUP-0177,2024-08,32.37,8.3,7.5,15,4,70.4,88.3,15,11
SUP-0177,2024-09,30.64,6.7,0.7,19,5,84.9,98.9,19,14
SUP-0177,2024-10,30.0,7.6,0.36,10,3,81.2,96.7,10,9
SUP-0177,2024-11,30.0,5.7,2.04,8,2,85.8,85.7,8,6
SUP-0177,2024-12,30.0,6.4,3.76,12,3,73.5,100.0,12,9
SUP-0178,2023-01,89.43,13.3,1.8,10,8,93.5,76.8,10,7
SUP-0178,2023-02,90.72,11.5,4.65,13,11,96.9,70.7,13,10
SUP-0178,2023-03,91.48,8.6,2.71,10,9,90.3,62.8,10,7
SUP-0178,2023-04,92.19,13.4,1.29,17,15,93.0,61.4,17,12
SUP-0178,2023-05,93.03,13.0,0.97,9,8,95.7,71.6,9,8
SUP-0178,2023-06,95.64,11.4,3.5,10,9,91.6,88.7,10,8
SUP-0178,2023-07,96.18,8.5,7.46,9,8,98.4,71.5,9,8
SUP-0178,2023-08,95.68,11.2,3.62,17,16,92.1,64.4,17,15
SUP-0178,2023-09,96.46,11.5,4.4,11,10,90.4,60.2,11,10
SUP-0178,2023-10,99.07,12.7,1.78,13,12,93.9,73.9,13,12
SUP-0178,2023-11,100.0,10.3,0.4,12,12,94.2,89.7,12,10
SUP-0178,2023-12,100.0,14.9,1.19,16,16,88.9,62.9,16,11
SUP-0178,2024-01,100.0,11.9,1.16,10,10,90.9,72.7,10,7
SUP-0178,2024-02,100.0,13.6,9.56,17,17,95.5,93.8,17,12
SUP-0178,2024-03,100.0,11.9,2.29,11,11,96.0,60.9,11,8
SUP-0178,2024-04,100.0,14.8,2.75,6,6,92.6,72.5,6,5
SUP-0178,2024-05,100.0,12.1,5.65,7,7,92.9,71.9,7,6
SUP-0178,2024-06,100.0,12.7,0.5,10,10,98.3,60.8,10,8
SUP-0178,2024-07,100.0,11.0,1.0,7,7,98.8,77.8,7,6
SUP-0178,2024-08,100.0,12.9,5.91,12,12,88.2,70.6,12,9
SUP-0178,2024-09,100.0,12.2,1.91,12,12,92.2,67.5,12,10
SUP-0178,2024-10,100.0,8.9,2.08,8,8,95.0,73.3,8,5
SUP-0178,2024-11,100.0,12.5,0.13,13,13,98.6,82.1,13,11
SUP-0178,2024-12,100.0,9.0,0.3,14,14,90.3,93.1,14,13
SUP-0179,2023-01,87.45,8.9,1.34,14,12,95.1,84.3,14,11
SUP-0179,2023-02,90.24,8.6,1.86,5,4,94.8,89.9,5,4
SUP-0179,2023-03,88.82,10.7,0.68,15,13,89.8,71.2,15,14
SUP-0179,2023-04,87.85,9.8,1.41,10,8,92.9,73.4,10,9
SUP-0179,2023-05,88.87,6.0,2.14,14,12,88.4,74.0,14,11
SUP-0179,2023-06,87.75,7.7,2.05,12,10,96.6,77.6,12,11
SUP-0179,2023-07,84.76,8.6,0.86,8,6,89.2,63.6,8,5
SUP-0179,2023-08,84.99,9.0,2.77,12,10,95.2,61.6,12,8
SUP-0179,2023-09,81.69,8.7,2.08,9,7,89.6,81.3,9,8
SUP-0179,2023-10,81.27,7.6,4.21,11,8,89.9,64.5,11,9
SUP-0179,2023-11,81.34,8.6,1.47,12,9,95.0,75.6,12,11
SUP-0179,2023-12,80.75,9.3,2.96,12,9,96.0,74.6,12,9
SUP-0179,2024-01,79.59,9.0,0.09,13,10,70.7,75.3,13,9
SUP-0179,2024-02,82.49,6.9,5.19,10,8,96.8,77.5,10,8
SUP-0179,2024-03,84.12,9.1,1.26,9,7,98.9,87.0,9,7
SUP-0179,2024-04,83.28,9.8,1.5,10,8,90.1,69.4,10,9
SUP-0179,2024-05,83.72,9.2,5.45,12,10,98.2,65.7,12,9
SUP-0179,2024-06,85.0,9.2,1.05,12,10,95.2,93.3,12,9
SUP-0179,2024-07,86.56,8.9,1.28,12,10,93.7,85.5,12,8
SUP-0179,2024-08,85.15,8.8,0.21,11,9,91.3,88.0,11,8
SUP-0179,2024-09,84.93,7.1,1.26,11,9,92.4,94.8,11,8
SUP-0179,2024-10,84.18,9.0,2.22,11,9,92.0,89.5,11,9
SUP-0179,2024-11,85.85,8.2,6.12,13,11,89.8,92.4,13,12
SUP-0179,2024-12,84.55,7.8,1.46,20,16,95.4,74.9,20,19
SUP-0180,2023-01,93.65,23.3,2.43,12,11,91.0,89.2,12,10
SUP-0180,2023-02,92.67,32.9,1.4,9,8,95.1,84.2,9,6
SUP-0180,2023-03,90.73,23.2,6.82,10,9,90.4,68.2,10,7
SUP-0180,2023-04,89.74,32.3,0.44,7,6,91.2,72.2,7,6
SUP-0180,2023-05,89.65,37.9,0.48,6,5,93.4,66.5,6,5
SUP-0180,2023-06,92.74,25.6,0.04,15,13,90.8,73.4,15,13
SUP-0180,2023-07,93.62,33.1,7.65,12,11,89.3,67.0,12,11
SUP-0180,2023-08,95.66,34.4,1.04,10,9,89.1,67.9,10,7
SUP-0180,2023-09,95.11,30.0,5.71,13,12,90.2,74.7,13,11
SUP-0180,2023-10,95.47,39.4,5.17,12,11,94.7,77.4,12,11
SUP-0180,2023-11,97.39,39.9,2.25,12,11,91.2,72.6,12,10
SUP-0180,2023-12,98.97,33.7,2.69,9,8,94.0,93.4,9,6
SUP-0180,2024-01,100.0,35.4,2.28,9,9,96.8,86.9,9,6
SUP-0180,2024-02,100.0,32.5,3.15,14,14,94.2,77.4,14,13
SUP-0180,2024-03,100.0,33.5,0.42,11,11,91.3,75.4,11,9
SUP-0180,2024-04,100.0,37.9,3.52,13,13,96.1,80.6,13,11
SUP-0180,2024-05,99.08,27.6,2.42,8,7,94.5,86.3,8,6
SUP-0180,2024-06,99.9,28.9,3.76,9,8,93.0,92.7,9,7
SUP-0180,2024-07,100.0,42.9,0.58,13,13,95.2,60.5,13,11
SUP-0180,2024-08,100.0,41.2,2.13,13,13,93.4,73.5,13,9
SUP-0180,2024-09,98.53,30.8,0.31,12,11,98.1,81.7,12,10
SUP-0180,2024-10,95.75,34.8,0.37,14,13,93.2,60.2,14,11
SUP-0180,2024-11,94.86,21.6,2.3,9,8,94.5,82.5,9,7
SUP-0180,2024-12,95.44,28.6,3.87,14,13,97.3,88.4,14,12
SUP-0181,2023-01,88.76,4.6,1.77,21,18,91.6,60.1,21,19
SUP-0181,2023-02,89.42,4.4,0.36,14,12,97.1,79.8,14,13
SUP-0181,2023-03,87.29,6.5,1.43,9,7,98.3,69.5,9,7
SUP-0181,2023-04,85.79,5.4,3.68,11,9,97.9,82.5,11,9
SUP-0181,2023-05,84.5,3.7,2.24,17,14,89.0,78.0,17,15
SUP-0181,2023-06,83.31,6.2,3.29,10,8,94.8,81.4,10,8
SUP-0181,2023-07,82.73,5.8,3.8,15,12,95.2,81.8,15,11
SUP-0181,2023-08,81.6,5.2,0.0,12,9,96.3,93.2,12,10
SUP-0181,2023-09,82.41,6.2,0.18,8,6,90.0,85.1,8,7
SUP-0181,2023-10,80.87,5.3,7.19,9,7,88.2,79.8,9,8
SUP-0181,2023-11,81.48,3.8,1.19,15,12,98.2,87.4,15,14
SUP-0181,2023-12,80.14,6.2,2.4,15,12,92.0,85.0,15,13
SUP-0181,2024-01,80.33,4.2,0.85,14,11,90.7,67.1,14,11
SUP-0181,2024-02,79.69,5.3,1.53,11,8,87.5,82.8,11,8
SUP-0181,2024-03,78.49,5.3,3.18,8,6,72.7,84.1,8,6
SUP-0181,2024-04,82.11,5.3,1.57,9,7,98.8,65.5,9,7
SUP-0181,2024-05,80.39,5.7,5.52,9,7,96.7,75.3,9,7
SUP-0181,2024-06,81.67,6.2,1.94,15,12,97.7,64.1,15,12
SUP-0181,2024-07,83.9,4.8,0.61,12,10,89.6,60.6,12,11
SUP-0181,2024-08,86.16,4.6,0.1,12,10,92.3,61.0,12,11
SUP-0181,2024-09,86.54,3.7,8.1,12,10,95.4,62.9,12,10
SUP-0181,2024-10,86.49,5.3,1.46,13,11,93.9,87.3,13,11
